id,district,year,treat,soda
156,"City Hall",2023,0,560.1767
156,"City Hall",2024,0,525.3002
156,"City Hall",2025,0,567.4737
157,"City Hall",2021,0,514.4644
157,"City Hall",2022,0,510.0468
157,"City Hall",2023,0,516.646
157,"City Hall",2024,0,531.6038
157,"City Hall",2025,0,514.2051
158,"City Hall",2021,0,515.0538
158,"City Hall",2022,0,521.5412
158,"City Hall",2023,0,563.7597
158,"City Hall",2024,0,554.202
158,"City Hall",2025,0,522.0836
159,"City Hall",2021,0,504.8932
159,"City Hall",2022,0,531.6709
159,"City Hall",2023,0,545.1401
159,"City Hall",2024,0,508.5619
159,"City Hall",2025,0,544.3455
160,"City Hall",2021,0,540.9116
160,"City Hall",2022,0,508.2769
160,"City Hall",2023,0,517.8235
160,"City Hall",2024,0,529.0992
160,"City Hall",2025,0,506.1749
161,"City Hall",2021,0,540.6654
161,"City Hall",2022,0,570.315
161,"City Hall",2023,0,582.0554
161,"City Hall",2024,0,482.2843
161,"City Hall",2025,0,530.7363
162,"City Hall",2021,0,515.6409
162,"City Hall",2022,0,522.7409
162,"City Hall",2023,0,494.0678
162,"City Hall",2024,0,560.8906
162,"City Hall",2025,0,482.7147
163,"City Hall",2021,0,505.5787
163,"City Hall",2022,0,535.6132
163,"City Hall",2023,0,525.0155
163,"City Hall",2024,0,489.52
163,"City Hall",2025,0,565.8957
164,"City Hall",2021,0,501.2597
164,"City Hall",2022,0,519.6265
164,"City Hall",2023,0,517.1913
164,"City Hall",2024,0,562.2308
164,"City Hall",2025,0,551.5478
165,"City Hall",2021,0,552.3897
165,"City Hall",2022,0,500.9901
165,"City Hall",2023,0,472.2173
165,"City Hall",2024,0,527.9561
165,"City Hall",2025,0,537.046
166,"City Hall",2021,0,515.7845
166,"City Hall",2022,0,523.336
166,"City Hall",2023,0,539.7017
166,"City Hall",2024,0,538.2211
166,"City Hall",2025,0,505.6457
167,"City Hall",2021,0,526.1794
167,"City Hall",2022,0,511.9953
167,"City Hall",2023,0,502.8239
167,"City Hall",2024,0,532.4468
167,"City Hall",2025,0,487.5564
168,"City Hall",2021,0,521.7571
168,"City Hall",2022,0,492.4
168,"City Hall",2023,0,529.2166
168,"City Hall",2024,0,498.7662
168,"City Hall",2025,0,552.3632
169,"City Hall",2021,0,510.969
169,"City Hall",2022,0,543.978
169,"City Hall",2023,0,500.2597
169,"City Hall",2024,0,496.508
169,"City Hall",2025,0,527.992
170,"City Hall",2021,0,547.7377
170,"City Hall",2022,0,459.5964
170,"City Hall",2023,0,515.396
170,"City Hall",2024,0,497.3006
170,"City Hall",2025,0,525.2592
171,"City Hall",2021,0,525.9929
171,"City Hall",2022,0,513.7953
171,"City Hall",2023,0,517.7599
171,"City Hall",2024,0,520.2925
171,"City Hall",2025,0,573.1976
172,"City Hall",2021,0,517.9933
172,"City Hall",2022,0,523.6769
172,"City Hall",2023,0,527.8837
172,"City Hall",2024,0,513.0035
172,"City Hall",2025,0,549.0206
173,"City Hall",2021,0,515.737
173,"City Hall",2022,0,508.1218
173,"City Hall",2023,0,541.3324
173,"City Hall",2024,0,535.6839
173,"City Hall",2025,0,499.953
174,"City Hall",2021,0,535.8632
174,"City Hall",2022,0,480.4254
174,"City Hall",2023,0,513.0998
174,"City Hall",2024,0,521.5892
174,"City Hall",2025,0,545.9773
175,"City Hall",2021,0,509.0988
175,"City Hall",2022,0,493.9854
175,"City Hall",2023,0,523.0038
175,"City Hall",2024,0,527.4754
175,"City Hall",2025,0,513.0881
176,"City Hall",2021,0,544.1454
176,"City Hall",2022,0,496.5864
176,"City Hall",2023,0,537.0933
176,"City Hall",2024,0,517.178
176,"City Hall",2025,0,528.2218
177,"City Hall",2021,0,482.9539
177,"City Hall",2022,0,506.0706
177,"City Hall",2023,0,510.2986
177,"City Hall",2024,0,502.706
177,"City Hall",2025,0,513.4784
178,"City Hall",2021,0,522.3967
178,"City Hall",2022,0,575.8783
178,"City Hall",2023,0,535.4315
178,"City Hall",2024,0,539.4973
178,"City Hall",2025,0,546.9554
179,"City Hall",2021,0,484.5198
179,"City Hall",2022,0,527.9664
179,"City Hall",2023,0,533.8738
179,"City Hall",2024,0,537.0736
179,"City Hall",2025,0,534.3169
180,"City Hall",2021,0,489.2186
180,"City Hall",2022,0,540.0632
180,"City Hall",2023,0,536.1154
180,"City Hall",2024,0,501.4623
180,"City Hall",2025,0,522.1306
181,"City Hall",2021,0,503.5266
181,"City Hall",2022,0,502.656
181,"City Hall",2023,0,518.985
181,"City Hall",2024,0,519.0639
181,"City Hall",2025,0,539.6259
182,"City Hall",2021,0,498.2494
182,"City Hall",2022,0,517.283
182,"City Hall",2023,0,519.551
182,"City Hall",2024,0,572.8229
182,"City Hall",2025,0,531.8893
183,"City Hall",2021,0,529.4734
183,"City Hall",2022,0,514.8008
183,"City Hall",2023,0,569.5139
183,"City Hall",2024,0,522.1559
183,"City Hall",2025,0,503.7882
184,"City Hall",2021,0,483.0121
184,"City Hall",2022,0,476.8481
184,"City Hall",2023,0,513.4923
184,"City Hall",2024,0,515.9194
184,"City Hall",2025,0,508.0133
185,"City Hall",2021,0,507.132
185,"City Hall",2022,0,465.0644
185,"City Hall",2023,0,548.6545
185,"City Hall",2024,0,523.0309
185,"City Hall",2025,0,510.8486
186,"City Hall",2021,0,501.0276
186,"City Hall",2022,0,571.4689
186,"City Hall",2023,0,535.3687
186,"City Hall",2024,0,541.9904
186,"City Hall",2025,0,529.4363
187,"City Hall",2021,0,516.7089
187,"City Hall",2022,0,497.6411
187,"City Hall",2023,0,504.4745
187,"City Hall",2024,0,546.9614
187,"City Hall",2025,0,470.0319
188,"City Hall",2021,0,526.442
188,"City Hall",2022,0,513.5541
188,"City Hall",2023,0,534.8395
188,"City Hall",2024,0,529.4554
188,"City Hall",2025,0,523.0142
189,"City Hall",2021,0,519.7659
189,"City Hall",2022,0,507.0138
189,"City Hall",2023,0,565.9933
189,"City Hall",2024,0,547.8026
189,"City Hall",2025,0,551.7822
190,"City Hall",2021,0,529.4246
190,"City Hall",2022,0,562.5049
190,"City Hall",2023,0,519.3887
190,"City Hall",2024,0,530.4624
190,"City Hall",2025,0,567.7432
191,"City Hall",2021,0,477.4304
191,"City Hall",2022,0,489.9611
191,"City Hall",2023,0,516.4243
191,"City Hall",2024,0,502.7227
191,"City Hall",2025,0,530.6316
192,"City Hall",2021,0,536.1893
192,"City Hall",2022,0,509.555
192,"City Hall",2023,0,470.1504
192,"City Hall",2024,0,506.8917
192,"City Hall",2025,0,474.9879
193,"City Hall",2021,0,533.4525
193,"City Hall",2022,0,516.5117
193,"City Hall",2023,0,552.6675
193,"City Hall",2024,0,561.8678
193,"City Hall",2025,0,516.8633
194,"City Hall",2021,0,499.7168
194,"City Hall",2022,0,551.8786
194,"City Hall",2023,0,575.1732
194,"City Hall",2024,0,535.0801
194,"City Hall",2025,0,527.5721
195,"City Hall",2021,0,468.0924
195,"City Hall",2022,0,515.0688
195,"City Hall",2023,0,495.7473
195,"City Hall",2024,0,553.6037
195,"City Hall",2025,0,551.0698
196,"City Hall",2021,0,534.5192
196,"City Hall",2022,0,529.0458
196,"City Hall",2023,0,513.2693
196,"City Hall",2024,0,510.8231
196,"City Hall",2025,0,533.1047
197,"City Hall",2021,0,514.5515
197,"City Hall",2022,0,525.9675
197,"City Hall",2023,0,522.5876
197,"City Hall",2024,0,557.4819
197,"City Hall",2025,0,498.0878
198,"City Hall",2021,0,535.2847
198,"City Hall",2022,0,526.4566
198,"City Hall",2023,0,501.1232
198,"City Hall",2024,0,485.3019
198,"City Hall",2025,0,531.0767
199,"City Hall",2021,0,541.3816
199,"City Hall",2022,0,548.2612
199,"City Hall",2023,0,518.8033
199,"City Hall",2024,0,534.6514
199,"City Hall",2025,0,546.3063
200,"City Hall",2021,0,526.964
200,"City Hall",2022,0,463.9978
200,"City Hall",2023,0,541.0656
200,"City Hall",2024,0,525.739
200,"City Hall",2025,0,540.1879
201,"City Hall",2021,0,547.353
201,"City Hall",2022,0,531.6911
201,"City Hall",2023,0,477.8479
201,"City Hall",2024,0,536.2365
201,"City Hall",2025,0,532.4681
202,"City Hall",2021,0,508.8001
202,"City Hall",2022,0,524.1082
202,"City Hall",2023,0,545.8
202,"City Hall",2024,0,539.2265
202,"City Hall",2025,0,543.3121
203,"City Hall",2021,0,528.98
203,"City Hall",2022,0,565.1312
203,"City Hall",2023,0,501.014
203,"City Hall",2024,0,523.243
203,"City Hall",2025,0,574.2366
204,"City Hall",2021,0,512.5369
204,"City Hall",2022,0,509.2625
204,"City Hall",2023,0,528.6368
204,"City Hall",2024,0,542.0557
204,"City Hall",2025,0,520.3608
205,"City Hall",2021,0,550.3817
205,"City Hall",2022,0,500.8881
205,"City Hall",2023,0,496.9474
205,"City Hall",2024,0,521.9635
205,"City Hall",2025,0,530.6295
206,"City Hall",2021,0,561.8283
206,"City Hall",2022,0,506.6621
206,"City Hall",2023,0,549.4733
206,"City Hall",2024,0,570.4187
206,"City Hall",2025,0,547.7811
207,"City Hall",2021,0,489.7706
207,"City Hall",2022,0,497.761
207,"City Hall",2023,0,537.7371
207,"City Hall",2024,0,529.655
207,"City Hall",2025,0,505.2564
208,"City Hall",2021,0,512.713
208,"City Hall",2022,0,533.5023
208,"City Hall",2023,0,566.0979
208,"City Hall",2024,0,524.9097
208,"City Hall",2025,0,509.2521
209,"City Hall",2021,0,486.6901
209,"City Hall",2022,0,498.9019
209,"City Hall",2023,0,555.2507
209,"City Hall",2024,0,530.4388
209,"City Hall",2025,0,535.8659
210,"City Hall",2021,0,524.6312
210,"City Hall",2022,0,485.7477
210,"City Hall",2023,0,507.0913
210,"City Hall",2024,0,485.7908
210,"City Hall",2025,0,556.7073
211,"City Hall",2021,0,502.2016
211,"City Hall",2022,0,545.5798
211,"City Hall",2023,0,509.8991
211,"City Hall",2024,0,491.713
211,"City Hall",2025,0,501.0816
212,"City Hall",2021,0,501.57
212,"City Hall",2022,0,507.9179
212,"City Hall",2023,0,523.7841
212,"City Hall",2024,0,517.0359
212,"City Hall",2025,0,542.8217
213,"City Hall",2021,0,563.2601
213,"City Hall",2022,0,530.0732
213,"City Hall",2023,0,537.5464
213,"City Hall",2024,0,561.6656
213,"City Hall",2025,0,534.8001
214,"City Hall",2021,0,489.1545
214,"City Hall",2022,0,516.2772
214,"City Hall",2023,0,521.0611
214,"City Hall",2024,0,500.4735
214,"City Hall",2025,0,531.877
215,"City Hall",2021,0,476.8578
215,"City Hall",2022,0,510.5518
215,"City Hall",2023,0,475.0662
215,"City Hall",2024,0,524.3505
215,"City Hall",2025,0,527.6569
216,"City Hall",2021,0,530.8509
216,"City Hall",2022,0,482.8251
216,"City Hall",2023,0,468.5301
216,"City Hall",2024,0,540.9736
216,"City Hall",2025,0,527.7137
217,"City Hall",2021,0,481.0588
217,"City Hall",2022,0,498.6627
217,"City Hall",2023,0,527.7468
217,"City Hall",2024,0,520.9462
217,"City Hall",2025,0,521.4136
218,"City Hall",2021,0,525.7844
218,"City Hall",2022,0,509.36
218,"City Hall",2023,0,485.3417
218,"City Hall",2024,0,487.7338
218,"City Hall",2025,0,547.8585
219,"City Hall",2021,0,470.6903
219,"City Hall",2022,0,547.4615
219,"City Hall",2023,0,560.6968
219,"City Hall",2024,0,496.9629
219,"City Hall",2025,0,512.085
220,"City Hall",2021,0,483.9972
220,"City Hall",2022,0,492.1779
220,"City Hall",2023,0,527.8046
220,"City Hall",2024,0,504.43
220,"City Hall",2025,0,517.1071
221,"City Hall",2021,0,492.2999
221,"City Hall",2022,0,525.3994
221,"City Hall",2023,0,531.7568
221,"City Hall",2024,0,539.7607
221,"City Hall",2025,0,517.4948
222,"City Hall",2021,0,503.5959
222,"City Hall",2022,0,511.9779
222,"City Hall",2023,0,533.3618
222,"City Hall",2024,0,546.2535
222,"City Hall",2025,0,525.7183
223,"City Hall",2021,0,513.1617
223,"City Hall",2022,0,502.6953
223,"City Hall",2023,0,533.6812
223,"City Hall",2024,0,542.0298
223,"City Hall",2025,0,504.558
224,"City Hall",2021,0,541.9807
224,"City Hall",2022,0,568.2667
224,"City Hall",2023,0,549.7969
224,"City Hall",2024,0,548.6409
224,"City Hall",2025,0,541.1995
225,"City Hall",2021,0,499.9475
225,"City Hall",2022,0,532.801
225,"City Hall",2023,0,515.4472
225,"City Hall",2024,0,505.0227
225,"City Hall",2025,0,500.8297
226,"City Hall",2021,0,493.54
226,"City Hall",2022,0,500.1319
226,"City Hall",2023,0,525.86
226,"City Hall",2024,0,540.6158
226,"City Hall",2025,0,526.8998
227,"City Hall",2021,0,527.7775
227,"City Hall",2022,0,498.5836
227,"City Hall",2023,0,510.0471
227,"City Hall",2024,0,515.0551
227,"City Hall",2025,0,526.7724
228,"City Hall",2021,0,484.6124
228,"City Hall",2022,0,520.9758
228,"City Hall",2023,0,516.5521
228,"City Hall",2024,0,516.105
228,"City Hall",2025,0,576.827
229,"City Hall",2021,0,494.4937
229,"City Hall",2022,0,566.8631
229,"City Hall",2023,0,516.0366
229,"City Hall",2024,0,537.2585
229,"City Hall",2025,0,505.2041
230,"City Hall",2021,0,537.3287
230,"City Hall",2022,0,487.7629
230,"City Hall",2023,0,508.2789
230,"City Hall",2024,0,517.6144
230,"City Hall",2025,0,543.7997
231,"City Hall",2021,0,468.6495
231,"City Hall",2022,0,533.6317
231,"City Hall",2023,0,487.1806
231,"City Hall",2024,0,552.446
231,"City Hall",2025,0,548.3517
232,"City Hall",2021,0,540.5135
232,"City Hall",2022,0,522.0072
232,"City Hall",2023,0,535.506
232,"City Hall",2024,0,528.3778
232,"City Hall",2025,0,524.7065
233,"City Hall",2021,0,502.0008
233,"City Hall",2022,0,448.2213
233,"City Hall",2023,0,515.6083
233,"City Hall",2024,0,516.7186
233,"City Hall",2025,0,513.8538
234,"City Hall",2021,0,485.7469
234,"City Hall",2022,0,504.106
234,"City Hall",2023,0,533.6217
234,"City Hall",2024,0,538.0941
234,"City Hall",2025,0,525.1115
235,"City Hall",2021,0,534.143
235,"City Hall",2022,0,495.9089
235,"City Hall",2023,0,472.6497
235,"City Hall",2024,0,524.8702
235,"City Hall",2025,0,569.5764
236,"City Hall",2021,0,516.8059
236,"City Hall",2022,0,453.7463
236,"City Hall",2023,0,504.8282
236,"City Hall",2024,0,520.8837
236,"City Hall",2025,0,551.0114
237,"City Hall",2021,0,503.4514
237,"City Hall",2022,0,481.3555
237,"City Hall",2023,0,502.1527
237,"City Hall",2024,0,574.6768
237,"City Hall",2025,0,594.4793
238,"City Hall",2021,0,535.8853
238,"City Hall",2022,0,530.8947
238,"City Hall",2023,0,494.3654
238,"City Hall",2024,0,561.1342
238,"City Hall",2025,0,524.2474
239,"City Hall",2021,0,519.0524
239,"City Hall",2022,0,533.2037
239,"City Hall",2023,0,536.6088
239,"City Hall",2024,0,498.9673
239,"City Hall",2025,0,525.9172
240,"City Hall",2021,0,512.9637
240,"City Hall",2022,0,482.4304
240,"City Hall",2023,0,516.2176
240,"City Hall",2024,0,520.306
240,"City Hall",2025,0,550.2338
241,"City Hall",2021,0,515.6669
241,"City Hall",2022,0,523.964
241,"City Hall",2023,0,518.3054
241,"City Hall",2024,0,489.6241
241,"City Hall",2025,0,487.7206
242,"City Hall",2021,0,459.5385
242,"City Hall",2022,0,494.8704
242,"City Hall",2023,0,437.4966
242,"City Hall",2024,0,548.2891
242,"City Hall",2025,0,510.7465
243,"City Hall",2021,0,525.1944
243,"City Hall",2022,0,522.9781
243,"City Hall",2023,0,531.6407
243,"City Hall",2024,0,538.4724
243,"City Hall",2025,0,527.3351
244,"City Hall",2021,0,476.2086
244,"City Hall",2022,0,559.5464
244,"City Hall",2023,0,494.5336
244,"City Hall",2024,0,577.9239
244,"City Hall",2025,0,543.7737
245,"City Hall",2021,0,497.8912
245,"City Hall",2022,0,519.1143
245,"City Hall",2023,0,502.0685
245,"City Hall",2024,0,496.7211
245,"City Hall",2025,0,518.3243
246,"City Hall",2021,0,497.9302
246,"City Hall",2022,0,481.6846
246,"City Hall",2023,0,518.0029
246,"City Hall",2024,0,532.8109
246,"City Hall",2025,0,529.8947
247,"City Hall",2021,0,518.7811
247,"City Hall",2022,0,506.2112
247,"City Hall",2023,0,499.7359
247,"City Hall",2024,0,568.9888
247,"City Hall",2025,0,548.4549
248,"City Hall",2021,0,471.1237
248,"City Hall",2022,0,523.4268
248,"City Hall",2023,0,510.1757
248,"City Hall",2024,0,480.0685
248,"City Hall",2025,0,548.4371
249,"City Hall",2021,0,454.5819
249,"City Hall",2022,0,528.8941
249,"City Hall",2023,0,495.4444
249,"City Hall",2024,0,513.0829
249,"City Hall",2025,0,605.8575
250,"City Hall",2021,0,497.5414
250,"City Hall",2022,0,499.4955
250,"City Hall",2023,0,556.7249
250,"City Hall",2024,0,501.3424
250,"City Hall",2025,0,521.5231
251,"City Hall",2021,0,500.0937
251,"City Hall",2022,0,516.4895
251,"City Hall",2023,0,511.2207
251,"City Hall",2024,0,545.155
251,"City Hall",2025,0,562.5278
252,"City Hall",2021,0,486.4564
252,"City Hall",2022,0,515.4905
252,"City Hall",2023,0,519.1242
252,"City Hall",2024,0,508.567
252,"City Hall",2025,0,535.2477
253,"City Hall",2021,0,539.1093
253,"City Hall",2022,0,535.6889
253,"City Hall",2023,0,536.5868
253,"City Hall",2024,0,485.179
253,"City Hall",2025,0,542.9103
254,"City Hall",2021,0,537.8936
254,"City Hall",2022,0,534.2131
254,"City Hall",2023,0,571.5916
254,"City Hall",2024,0,564.7945
254,"City Hall",2025,0,556.2564
255,"City Hall",2021,0,506.5878
255,"City Hall",2022,0,521.7874
255,"City Hall",2023,0,524.3403
255,"City Hall",2024,0,552.0629
255,"City Hall",2025,0,503.9676
256,"City Hall",2021,0,502.0132
256,"City Hall",2022,0,482.2383
256,"City Hall",2023,0,548.7767
256,"City Hall",2024,0,540.2758
256,"City Hall",2025,0,569.726
257,"City Hall",2021,0,467.3498
257,"City Hall",2022,0,553.8869
257,"City Hall",2023,0,488.2534
257,"City Hall",2024,0,555.0691
257,"City Hall",2025,0,552.2468
258,"City Hall",2021,0,495.7786
258,"City Hall",2022,0,494.288
258,"City Hall",2023,0,525.46
258,"City Hall",2024,0,622.2278
258,"City Hall",2025,0,545.5309
259,"City Hall",2021,0,526.7914
259,"City Hall",2022,0,531.0317
259,"City Hall",2023,0,558.364
259,"City Hall",2024,0,491.3047
259,"City Hall",2025,0,519.2271
260,"City Hall",2021,0,486.385
260,"City Hall",2022,0,511.3229
260,"City Hall",2023,0,541.1373
260,"City Hall",2024,0,475.6491
260,"City Hall",2025,0,520.8553
261,"City Hall",2021,0,536.4731
261,"City Hall",2022,0,526.2738
261,"City Hall",2023,0,534.6913
261,"City Hall",2024,0,543.2417
261,"City Hall",2025,0,519.0314
262,"City Hall",2021,0,511.2324
262,"City Hall",2022,0,514.1112
262,"City Hall",2023,0,530.9044
262,"City Hall",2024,0,551.1544
262,"City Hall",2025,0,478.692
263,"City Hall",2021,0,502.1008
263,"City Hall",2022,0,508.8136
263,"City Hall",2023,0,518.7457
263,"City Hall",2024,0,513.9922
263,"City Hall",2025,0,536.6663
264,"City Hall",2021,0,539.96
264,"City Hall",2022,0,492.0111
264,"City Hall",2023,0,489.8098
264,"City Hall",2024,0,532.7445
264,"City Hall",2025,0,524.9955
265,"City Hall",2021,0,557.3512
265,"City Hall",2022,0,520.5117
265,"City Hall",2023,0,570.6671
265,"City Hall",2024,0,494.0766
265,"City Hall",2025,0,515.0163
266,"City Hall",2021,0,519.7145
266,"City Hall",2022,0,518.6693
266,"City Hall",2023,0,558.6901
266,"City Hall",2024,0,451.9395
266,"City Hall",2025,0,537.2126
267,"City Hall",2021,0,520.0644
267,"City Hall",2022,0,515.7445
267,"City Hall",2023,0,518.9651
267,"City Hall",2024,0,520.6431
267,"City Hall",2025,0,552.6277
268,"City Hall",2021,0,496.2698
268,"City Hall",2022,0,512.1884
268,"City Hall",2023,0,520.4963
268,"City Hall",2024,0,527.3372
268,"City Hall",2025,0,499.4762
269,"City Hall",2021,0,526.4017
269,"City Hall",2022,0,515.9212
269,"City Hall",2023,0,496.3212
269,"City Hall",2024,0,482.1212
269,"City Hall",2025,0,488.8793
270,"City Hall",2021,0,514.3141
270,"City Hall",2022,0,566.868
270,"City Hall",2023,0,549.3489
270,"City Hall",2024,0,522.4738
270,"City Hall",2025,0,542.8539
271,"City Hall",2021,0,558.5336
271,"City Hall",2022,0,481.4208
271,"City Hall",2023,0,515.048
271,"City Hall",2024,0,524.7175
271,"City Hall",2025,0,510.6147
272,"City Hall",2021,0,488.354
272,"City Hall",2022,0,470.6851
272,"City Hall",2023,0,491.959
272,"City Hall",2024,0,502.0046
272,"City Hall",2025,0,540.1856
273,"City Hall",2021,0,435.9624
273,"City Hall",2022,0,515.6512
273,"City Hall",2023,0,506.2938
273,"City Hall",2024,0,534.1395
273,"City Hall",2025,0,531.8384
274,"City Hall",2021,0,504.5346
274,"City Hall",2022,0,467.3105
274,"City Hall",2023,0,568.5537
274,"City Hall",2024,0,520.7563
274,"City Hall",2025,0,531.5284
275,"City Hall",2021,0,523.2862
275,"City Hall",2022,0,534.7217
275,"City Hall",2023,0,558.522
275,"City Hall",2024,0,477.5321
275,"City Hall",2025,0,524.4446
276,"City Hall",2021,0,487.6212
276,"City Hall",2022,0,513.2131
276,"City Hall",2023,0,548.9173
276,"City Hall",2024,0,571.2377
276,"City Hall",2025,0,523.2017
277,"City Hall",2021,0,518.7061
277,"City Hall",2022,0,502.3755
277,"City Hall",2023,0,513.1435
